Customer_ID,Age,Gender,Income,Skin_Type,Previous_Cosmetic_Purchases,Purchase_Frequency,Monthly_Spend,Purchased_New_Product,Age_Group
CUST05833,34,Female,88600.0,Combination,1.0,0.04,100.0,0,26-35
CUST01630,44,Male,58800.0,Oily,1.0,0.11,100.0,0,36-45
CUST04889,30,Female,30600.0,Dry,3.0,0.18,110.0,1,26-35
CUST04527,29,Female,86400.0,Oily,2.0,0.19,150.0,1,26-35
CUST03524,18,Female,49400.0,Sensitive,1.0,0.13,100.0,1,18-25
CUST05905,51,Female,27700.0,Normal,4.0,0.31,170.0,0,46-55
CUST07847,38,Male,24000.0,Normal,3.0,0.27,110.0,0,36-45
CUST03608,48,Male,,Dry,3.0,0.31,100.0,0,46-55
CUST09457,27,Male,15000.0,,1.0,0.09,100.0,0,26-35
CUST05221,42,Female,32400.0,Sensitive,6.0,0.6,160.0,1,36-45
CUST00235,24,Female,25800.0,Combination,5.0,0.37,160.0,0,18-25
CUST07821,32,Female,50100.0,Combination,6.0,0.51,270.0,1,26-35
CUST03797,18,Female,31100.0,Sensitive,8.0,0.76,320.0,1,18-25
CUST04119,24,Female,66800.0,Oily,5.0,0.41,250.0,0,18-25
CUST06319,22,Male,49300.0,Combination,0.0,0.0,100.0,0,18-25
CUST05002,29,Male,33300.0,Oily,5.0,0.52,130.0,1,26-35
CUST03801,28,Male,25700.0,Normal,6.0,0.44,250.0,0,26-35
CUST07613,45,Male,32300.0,Combination,3.0,0.14,140.0,1,36-45
CUST03900,36,Female,33900.0,Combination,1.0,-0.0,100.0,1,36-45
CUST05025,27,Female,59100.0,Dry,4.0,0.34,190.0,0,26-35
CUST01949,22,male,24200.0,Dry,4.0,0.41,150.0,1,18-25
CUST06362,52,Female,71000.0,Dry,6.0,0.55,,1,46-55
CUST00471,36,Female,25500.0,Dry,3.0,0.23,100.0,0,36-45
CUST07619,29,Female,31000.0,Sensitive,2.0,0.24,100.0,0,26-35
CUST03493,29,Female,23600.0,Dry,4.0,0.34,110.0,0,26-35
CUST06092,18,Female,37000.0,Dry,6.0,0.55,190.0,1,18-25
CUST02672,48,,32400.0,Sensitive,3.0,0.19,100.0,0,46-55
CUST09840,38,Female,24500.0,,3.0,0.2,120.0,0,36-45
CUST02225,20,Male,49800.0,Oily,4.0,0.34,150.0,0,18-25
CUST01107,18,Male,25300.0,Oily,5.0,0.44,230.0,0,18-25
CUST02189,54,Female,38700.0,Normal,2.0,0.2,100.0,0,46-55
CUST00819,35,Male,,Sensitive,4.0,0.35,110.0,0,26-35
CUST05572,28,Male,20700.0,Dry,4.0,0.38,100.0,1,26-35
CUST04524,33,Male,47100.0,Combination,4.0,0.34,110.0,1,26-35
CUST05794,44,Male,42700.0,Oily,4.0,0.34,180.0,0,36-45
CUST09419,40,Female,39200.0,Normal,5.0,0.49,220.0,1,36-45
CUST08818,18,Female,65400.0,Sensitive,2.0,0.29,100.0,1,18-25
CUST07522,36,Male,26700.0,Oily,3.0,0.33,100.0,0,36-45
CUST02625,26,Male,21200.0,Oily,2.0,0.12,100.0,1,26-35
CUST07156,41,Male,48100.0,Combination,4.0,0.33,,1,36-45
CUST09430,18,Female,,Oily,4.0,0.35,180.0,1,18-25
CUST09956,51,Female,37000.0,Combination,5.0,0.4,160.0,1,46-55
CUST09157,33,Female,45700.0,Normal,9.0,0.74,390.0,1,26-35
CUST00889,18,Male,103900.0,Combination,4.0,0.37,180.0,0,18-25
CUST09926,40,Male,58100.0,Oily,4.0,0.4,130.0,0,36-45
CUST02438,35,Male,51300.0,Sensitive,4.0,0.27,100.0,1,26-35
CUST06057,26,Female,42600.0,Oily,6.0,0.51,230.0,1,26-35
CUST09839,33,Female,42500.0,Combination,5.0,0.47,130.0,1,26-35
CUST00818,35,Female,18900.0,Normal,5.0,0.43,180.0,1,26-35
CUST08972,18,Male,40200.0,Normal,5.0,0.4,170.0,0,18-25
CUST03415,20,Female,49800.0,Oily,1.0,0.06,100.0,1,18-25
CUST06353,55,Male,111900.0,Oily,6.0,0.64,310.0,1,46-55
CUST02342,30,Female,41100.0,Oily,4.0,0.38,130.0,1,26-35
CUST09067,42,Male,24400.0,Combination,4.0,0.33,120.0,1,36-45
CUST03168,25,Female,83000.0,Normal,5.0,0.37,190.0,0,18-25
CUST01810,43,Female,26000.0,Oily,8.0,0.67,180.0,0,36-45
CUST08103,19,Female,30700.0,Sensitive,5.0,0.46,150.0,1,18-25
CUST01265,31,Female,37600.0,Sensitive,7.0,0.68,260.0,0,26-35
CUST05087,21,Male,53800.0,Sensitive,3.0,0.3,100.0,1,18-25
CUST07518,30,Female,36200.0,Normal,3.0,0.33,140.0,0,26-35
CUST05836,18,Female,50000.0,,3.0,0.18,140.0,0,18-25
CUST05195,48,Female,,Combination,8.0,0.72,350.0,1,46-55
CUST04450,32,MALE,35100.0,Combination,1.0,0.11,100.0,1,26-35
CUST04946,53,Female,103700.0,Combination,4.0,0.33,190.0,0,46-55
CUST04046,30,Female,45400.0,Sensitive,2.0,0.12,100.0,0,26-35
CUST06561,32,Male,27200.0,Dry,4.0,0.33,100.0,1,26-35
CUST03703,24,Male,47800.0,Combination,2.0,0.11,100.0,1,18-25
CUST01036,32,Female,61600.0,Combination,4.0,0.24,110.0,0,26-35
CUST09294,18,Male,,Sensitive,8.0,0.69,270.0,0,18-25
CUST05591,33,Female,29200.0,Normal,3.0,0.26,130.0,0,26-35
CUST01229,38,Male,29200.0,Oily,3.0,0.25,140.0,1,36-45
CUST07333,28,Female,20500.0,Dry,4.0,0.37,110.0,1,26-35
CUST06871,31,Female,59700.0,Normal,3.0,0.26,110.0,1,26-35
CUST05142,18,Female,25700.0,Oily,5.0,0.43,110.0,1,18-25
CUST00053,18,Male,93800.0,Combination,5.0,0.42,160.0,1,18-25
CUST07389,18,Male,31400.0,Dry,5.0,0.38,160.0,1,18-25
CUST08431,33,Female,41100.0,Oily,9.0,0.68,240.0,1,26-35
CUST00160,19,Female,50600.0,Normal,2.0,0.23,100.0,0,18-25
CUST07616,25,Female,17800.0,Normal,3.0,0.25,130.0,1,18-25
CUST01588,42,Female,33900.0,Combination,7.0,0.54,190.0,1,36-45
CUST01590,27,Male,44200.0,Dry,2.0,0.19,120.0,1,26-35
CUST09881,55,Male,,Combination,2.0,0.28,100.0,1,46-55
CUST09366,18,Female,56400.0,Normal,2.0,0.24,100.0,0,18-25
CUST06991,26,Male,49600.0,Combination,4.0,0.25,210.0,0,26-35
CUST06654,20,Male,46300.0,Sensitive,4.0,0.44,130.0,1,18-25
CUST06175,51,Male,37900.0,Oily,1.0,0.04,100.0,0,46-55
CUST07757,38,Female,45400.0,Combination,8.0,0.66,250.0,1,36-45
CUST03859,28,Male,44600.0,Sensitive,2.0,0.16,120.0,0,26-35
CUST09854,38,Female,15000.0,Sensitive,5.0,0.35,190.0,1,36-45
CUST06750,28,Female,41500.0,Oily,3.0,0.26,100.0,0,26-35
CUST02829,18,Male,104500.0,Normal,5.0,0.44,180.0,1,18-25
CUST00437,26,Female,23000.0,Dry,1.0,0.04,100.0,0,26-35
CUST09257,31,Female,44600.0,Normal,3.0,0.27,140.0,1,26-35
CUST08217,20,Female,31000.0,Combination,1.0,0.05,100.0,1,18-25
CUST03879,18,Female,35200.0,Oily,7.0,0.65,290.0,1,18-25
CUST01589,21,Male,43600.0,Normal,4.0,0.39,190.0,1,18-25
CUST02781,49,Female,50700.0,Dry,6.0,0.48,200.0,1,46-55
CUST09019,25,Female,40400.0,Combination,5.0,0.38,220.0,1,18-25
CUST08599,34,Male,45700.0,Sensitive,5.0,0.47,150.0,0,26-35
CUST05687,49,Female,59200.0,Normal,5.0,0.39,210.0,0,46-55
CUST03966,23,Male,15100.0,Oily,4.0,0.32,140.0,1,18-25
CUST04728,20,Female,40000.0,Combination,5.0,0.4,220.0,1,18-25
CUST00974,39,Male,,Oily,4.0,0.34,150.0,1,36-45
CUST01239,39,Female,30100.0,Oily,5.0,0.34,120.0,0,36-45
CUST02952,40,Female,50700.0,Normal,2.0,0.13,120.0,0,36-45
CUST02343,18,Female,39400.0,Dry,9.0,0.72,36503.72015689922,0,18-25
CUST06578,18,Male,57900.0,Oily,4.0,0.33,190.0,0,18-25
CUST07373,18,Male,31000.0,Normal,2.0,0.19,100.0,1,18-25
CUST06047,42,Male,59800.0,Oily,5.0,0.56,210.0,1,36-45
CUST02159,39,Male,53500.0,Combination,5.0,0.43,140.0,1,36-45
CUST09326,50,Female,22800.0,Combination,7.0,0.64,250.0,0,46-55
CUST06647,23,Female,106000.0,Sensitive,6.0,0.49,250.0,1,18-25
CUST01498,19,Female,47800.0,Combination,1.0,0.1,100.0,0,18-25
CUST04546,32,Female,39400.0,Normal,3.0,0.2,100.0,0,26-35
CUST06466,18,Male,23200.0,Oily,5.0,0.39,100.0,1,18-25
CUST04258,44,Male,23100.0,Normal,7.0,0.67,280.0,0,36-45
CUST02423,49,Female,33000.0,Oily,4.0,0.34,140.0,0,46-55
CUST08602,41,Male,48200.0,Sensitive,6.0,0.46,270.0,1,36-45
CUST05186,35,Female,118000.0,Dry,7.0,0.55,280.0,1,26-35
CUST05648,23,Female,20000.0,Dry,6.0,0.53,220.0,1,18-25
CUST00358,35,Male,36600.0,Oily,2.0,0.2,100.0,1,26-35
CUST05243,41,Female,30200.0,Oily,0.0,0.06,100.0,1,36-45
CUST08079,39,Male,,Dry,3.0,0.24,150.0,1,36-45
CUST09278,21,Female,19600.0,Dry,2.0,0.21,100.0,0,18-25
CUST02093,33,Male,39200.0,Dry,5.0,0.37,200.0,1,26-35
CUST05410,38,Female,17600.0,Dry,5.0,0.41,100.0,1,36-45
CUST02016,34,Female,65600.0,Sensitive,6.0,0.52,170.0,1,26-35
CUST09097,29,Male,54500.0,Dry,5.0,0.46,150.0,0,26-35
CUST04045,21,Male,15000.0,Oily,5.0,0.53,130.0,0,18-25
CUST00188,19,Female,124700.0,Oily,6.0,0.53,320.0,1,18-25
CUST06919,28,Male,19200.0,Normal,8.0,0.66,190.0,0,26-35
CUST03656,36,Female,70600.0,Dry,5.0,0.38,210.0,1,36-45
CUST03427,36,Male,45800.0,Oily,4.0,0.42,140.0,0,36-45
CUST07256,29,Male,54400.0,Combination,4.0,0.31,170.0,0,26-35
CUST01382,18,Female,65900.0,Dry,3.0,0.27,130.0,0,18-25
CUST07531,29,Female,51100.0,Sensitive,3.0,0.26,120.0,0,26-35
CUST00414,40,Male,62700.0,Combination,1.0,0.08,100.0,0,36-45
CUST05038,24,Male,57800.0,Combination,2.0,0.13,140.0,0,18-25
CUST04898,46,Female,,Dry,,0.22,100.0,1,46-55
CUST03337,29,Female,44800.0,Dry,4.0,0.39,190.0,0,26-35
CUST03607,18,Female,45000.0,Sensitive,4.0,0.3,120.0,1,18-25
CUST03176,18,Female,62100.0,Oily,3.0,0.22,150.0,1,18-25
CUST02242,23,Male,59300.0,Normal,0.0,0.0,100.0,1,18-25
CUST09748,23,Female,41900.0,Oily,2.0,0.18,100.0,0,18-25
CUST07862,21,Female,42500.0,Oily,2.0,0.05,100.0,1,18-25
CUST00257,37,Female,,Combination,4.0,0.26,120.0,0,36-45
CUST07121,39,Male,23000.0,Oily,7.0,0.56,280.0,0,36-45
CUST00201,36,Female,34100.0,,6.0,0.45,250.0,0,36-45
CUST02236,21,Female,18400.0,Normal,2.0,0.12,100.0,0,18-25
CUST04744,31,Female,99300.0,Normal,3.0,0.22,210.0,1,26-35
CUST01768,41,Female,79600.0,Dry,4.0,0.36,170.0,1,36-45
CUST04237,34,Female,26200.0,Oily,4.0,0.35,130.0,1,26-35
CUST08319,54,Female,35500.0,Oily,2.0,0.13,100.0,0,46-55
CUST08486,46,,24300.0,Combination,4.0,0.41,140.0,1,46-55
CUST07229,22,Male,69200.0,Normal,2.0,0.12,100.0,1,18-25
CUST01573,36,Male,,Oily,2.0,0.13,140.0,0,36-45
CUST00025,27,Female,,Oily,5.0,0.39,140.0,0,26-35
CUST03364,22,Male,71800.0,Normal,4.0,0.26,220.0,0,18-25
CUST01089,39,Female,20000.0,Dry,4.0,0.18,110.0,0,36-45
CUST04675,35,Female,36200.0,Normal,3.0,0.21,140.0,1,26-35
CUST02695,47,Female,47700.0,Dry,3.0,0.29,150.0,1,46-55
CUST07646,45,Female,54700.0,Combination,3.0,0.33,150.0,0,36-45
CUST03399,18,Male,21500.0,Normal,1.0,0.12,100.0,1,18-25
CUST03560,23,Male,36500.0,Dry,3.0,0.28,110.0,1,18-25
CUST09194,32,Male,61700.0,Dry,1.0,0.01,100.0,0,26-35
CUST02842,44,Male,51900.0,Oily,3.0,0.16,100.0,0,36-45
CUST02312,35,Male,37200.0,Oily,3.0,0.29,140.0,0,26-35
CUST08369,35,FEMALE,32500.0,Normal,5.0,0.44,120.0,1,26-35
CUST03235,27,Female,40100.0,Oily,5.0,0.36,200.0,1,26-35
CUST04153,36,Female,51100.0,Normal,2.0,0.16,100.0,1,36-45
CUST01310,28,Male,,Sensitive,6.0,0.47,180.0,1,26-35
CUST00696,23,Female,38400.0,Oily,6.0,0.51,,0,18-25
CUST06727,44,Male,139700.0,Sensitive,5.0,0.45,310.0,0,36-45
CUST03753,30,Female,22800.0,Combination,8.0,0.67,,1,26-35
CUST06338,18,Male,27000.0,Dry,7.0,0.51,180.0,0,18-25
CUST01228,26,Female,49500.0,Combination,0.0,0.0,100.0,0,26-35
CUST02000,56,Female,76000.0,Dry,2.0,0.14,100.0,0,56+
CUST00277,24,Female,51200.0,Dry,2.0,0.23,130.0,1,18-25
CUST06829,28,Male,44200.0,Oily,7.0,0.62,180.0,0,26-35
CUST09010,18,Male,25000.0,Dry,1.0,0.13,100.0,1,18-25
CUST05930,34,Female,78300.0,Normal,4.0,0.35,240.0,0,26-35
CUST02954,18,Female,46000.0,Combination,5.0,0.44,190.0,1,18-25
CUST03638,47,Female,69400.0,Oily,7.0,0.66,270.0,1,46-55
CUST03907,18,Female,42400.0,Combination,1.0,0.12,100.0,1,18-25
CUST04779,31,Male,51500.0,Normal,4.0,0.36,210.0,1,26-35
CUST05846,40,Female,32800.0,Dry,4.0,0.36,120.0,0,36-45
CUST09738,27,Male,138700.0,Combination,6.0,0.42,220.0,1,26-35
CUST04118,43,Male,35800.0,Oily,4.0,0.39,130.0,0,36-45
CUST07092,18,Female,55900.0,Oily,6.0,0.5,200.0,1,18-25
CUST01138,32,Female,18100.0,Oily,3.0,0.26,110.0,1,26-35
CUST02768,51,Male,69000.0,Dry,2.0,0.2,130.0,0,46-55
CUST02335,27,Male,62500.0,Combination,5.0,0.39,,1,26-35
CUST07770,31,Female,36400.0,Oily,2.0,0.2,100.0,1,26-35
CUST00943,37,Female,39600.0,Combination,5.0,0.35,150.0,1,36-45
CUST08591,24,Female,30800.0,Dry,5.0,0.4,220.0,1,18-25
CUST02491,41,Female,29900.0,Combination,1.0,0.14,100.0,0,36-45
CUST09719,37,Female,29300.0,Combination,6.0,0.44,250.0,1,36-45
CUST06291,26,Female,42600.0,Dry,5.0,0.43,210.0,0,26-35
CUST04936,25,Male,29500.0,Sensitive,4.0,0.35,180.0,0,18-25
CUST03936,34,Male,21000.0,Sensitive,1.0,0.01,100.0,1,26-35
CUST07018,37,Male,15000.0,Dry,4.0,0.3,120.0,1,36-45
CUST02385,40,Female,48700.0,Sensitive,7.0,0.48,190.0,0,36-45
CUST00116,26,Male,98700.0,Oily,5.0,0.43,260.0,1,26-35
CUST01864,43,Female,31900.0,Oily,5.0,0.42,190.0,0,36-45
CUST00583,29,Male,91000.0,Combination,5.0,0.44,210.0,1,26-35
CUST03120,18,Male,26200.0,Dry,6.0,0.51,170.0,1,18-25
CUST04259,49,Male,56700.0,Oily,2.0,0.09,110.0,0,46-55
CUST07249,42,Female,44800.0,Oily,6.0,0.44,220.0,0,36-45
CUST00903,30,Male,43000.0,Dry,7.0,0.6,230.0,1,26-35
CUST02820,41,Female,26300.0,Normal,7.0,0.59,250.0,0,36-45
CUST03823,31,Female,21700.0,Combination,2.0,0.3,100.0,1,26-35
CUST07183,27,Female,43200.0,Combination,5.0,0.35,180.0,1,26-35
CUST06951,51,Female,45700.0,Dry,3.0,0.19,170.0,1,46-55
CUST09128,32,Male,63900.0,Normal,4.0,0.29,150.0,1,26-35
CUST04700,32,Female,29500.0,Sensitive,3.0,0.3,150.0,1,26-35
CUST08956,18,Female,38700.0,Sensitive,5.0,0.49,180.0,1,18-25
CUST03803,30,Male,54700.0,Sensitive,1.0,0.12,100.0,1,26-35
CUST06069,19,Female,32400.0,Normal,5.0,0.41,180.0,1,18-25
CUST05811,53,Male,33600.0,Sensitive,4.0,0.27,100.0,0,46-55
CUST03537,42,Male,55100.0,Normal,5.0,0.42,170.0,1,36-45
CUST03826,29,Female,,Normal,3.0,0.23,100.0,1,26-35
CUST06643,26,Male,36200.0,Normal,6.0,0.48,200.0,0,26-35
CUST08680,34,Male,26200.0,Sensitive,2.0,0.17,100.0,0,26-35
CUST08646,28,Female,97800.0,Combination,4.0,0.31,210.0,0,26-35
CUST04811,33,Male,62500.0,Dry,7.0,0.65,190.0,0,26-35
CUST01947,24,Female,54000.0,Combination,2.0,0.09,100.0,1,18-25
CUST07909,20,Male,15000.0,Dry,4.0,0.4,130.0,0,18-25
CUST07198,30,Female,81800.0,Dry,7.0,0.59,290.0,1,26-35
CUST05336,20,Female,46300.0,Oily,1.0,0.05,100.0,1,18-25
CUST03489,33,Male,68600.0,Oily,4.0,0.39,130.0,1,26-35
CUST01611,35,Female,62700.0,Dry,10.0,0.91,360.0,1,26-35
CUST07524,37,Male,40900.0,Normal,1.0,0.14,100.0,1,36-45
CUST07119,28,Female,40200.0,Normal,5.0,0.46,130.0,1,26-35
CUST04678,41,Female,44100.0,Combination,8.0,0.67,280.0,1,36-45
CUST04960,22,Female,63500.0,Oily,3.0,0.22,120.0,1,18-25
CUST05868,47,Female,75400.0,Combination,4.0,0.34,160.0,0,46-55
CUST09836,18,Female,21500.0,Sensitive,6.0,0.55,260.0,0,18-25
CUST04762,63,Male,,Oily,5.0,0.41,240.0,0,56+
CUST02195,34,Male,42900.0,Dry,6.0,0.48,190.0,0,26-35
CUST09041,38,Female,,Oily,2.0,0.19,100.0,0,36-45
CUST05702,45,Female,45700.0,Dry,5.0,0.4,180.0,1,36-45
CUST05114,41,Female,60400.0,Oily,3.0,0.25,110.0,1,36-45
CUST00558,21,Male,,Dry,2.0,0.13,140.0,0,18-25
CUST08133,18,Male,21200.0,Sensitive,2.0,0.2,100.0,0,18-25
CUST05140,37,Female,40000.0,Dry,5.0,0.49,240.0,1,36-45
CUST01208,22,Female,59800.0,Combination,2.0,0.25,130.0,1,18-25
CUST07095,36,Female,48800.0,Sensitive,2.0,0.21,100.0,0,36-45
CUST07372,39,Female,63200.0,Normal,7.0,0.52,180.0,0,36-45
CUST01511,33,Female,28500.0,Oily,3.0,0.28,100.0,1,26-35
CUST06828,18,Female,33000.0,Dry,3.0,0.23,140.0,0,18-25
CUST03830,20,Female,87700.0,Oily,4.0,0.28,160.0,0,18-25
CUST03733,63,Female,75800.0,Sensitive,3.0,0.16,180.0,0,56+
CUST08025,22,Female,35200.0,Normal,4.0,0.28,100.0,1,18-25
CUST03212,31,Female,54500.0,Dry,3.0,0.22,150.0,1,26-35
CUST03631,40,Female,53400.0,Oily,8.0,0.76,250.0,1,36-45
CUST01709,43,Female,53600.0,Oily,7.0,0.54,290.0,1,36-45
CUST01846,18,Female,62400.0,Oily,7.0,0.64,320.0,1,18-25
CUST00267,34,Female,23100.0,Dry,1.0,0.18,100.0,0,26-35
CUST05986,38,Female,29000.0,Oily,2.0,0.15,100.0,0,36-45
CUST01141,51,Female,35700.0,Normal,4.0,0.31,160.0,0,46-55
CUST03163,38,Female,49600.0,Dry,5.0,0.48,140.0,1,36-45
CUST06208,23,Male,66000.0,Sensitive,5.0,0.43,200.0,1,18-25
CUST02047,39,Female,38300.0,Oily,5.0,0.53,200.0,0,36-45
CUST03731,24,Male,36600.0,Sensitive,7.0,0.67,220.0,1,18-25
CUST01910,37,Female,123400.0,Normal,3.0,0.29,280.0,1,36-45
CUST07370,39,Female,79900.0,Oily,5.0,0.38,210.0,1,36-45
CUST02661,21,Male,59000.0,Combination,4.0,0.29,170.0,1,18-25
CUST00657,22,Female,18700.0,Combination,4.0,0.25,110.0,1,18-25
CUST06661,54,Female,16300.0,Sensitive,8.0,0.8,180.0,0,46-55
CUST01308,46,Female,48200.0,Dry,5.0,0.47,200.0,1,46-55
CUST07896,24,Female,75200.0,Oily,6.0,0.52,280.0,0,18-25
CUST00999,33,Female,15000.0,,2.0,0.06,100.0,0,26-35
CUST09487,22,Female,41600.0,Normal,4.0,0.27,150.0,0,18-25
CUST02835,37,Female,31100.0,Combination,3.0,0.21,100.0,0,36-45
CUST09216,55,Male,25100.0,Oily,2.0,0.19,100.0,0,46-55
CUST05881,44,Female,55800.0,Combination,11.0,0.87,460.0,1,36-45
CUST01238,38,Female,47800.0,Oily,4.0,0.38,110.0,1,36-45
CUST02152,40,Female,45800.0,Sensitive,2.0,0.19,100.0,0,36-45
CUST09169,44,Male,69800.0,Combination,5.0,0.43,190.0,0,36-45
CUST09735,31,Male,20300.0,Dry,2.0,0.14,100.0,1,26-35
CUST07251,21,Male,65100.0,Normal,4.0,0.34,160.0,0,18-25
CUST08270,39,Female,33000.0,Oily,4.0,0.16,180.0,0,36-45
CUST06579,18,Male,58900.0,Normal,4.0,0.32,200.0,1,18-25
CUST05092,37,Female,38000.0,Sensitive,2.0,0.12,100.0,1,36-45
CUST02187,31,Female,51200.0,Normal,3.0,0.1,,0,26-35
CUST01135,30,Male,66200.0,Combination,7.0,0.62,310.0,1,26-35
CUST05005,35,Male,33400.0,Normal,5.0,0.43,200.0,0,26-35
CUST08913,18,Male,48400.0,Dry,2.0,0.15,100.0,1,18-25
CUST01304,40,Female,36300.0,Normal,,0.83,210.0,1,36-45
CUST08507,29,Male,,Oily,6.0,0.5,290.0,0,26-35
CUST01628,49,Male,83600.0,Normal,7.0,0.61,200.0,1,46-55
CUST07926,18,Female,22300.0,Normal,10.0,0.87,280.0,1,18-25
CUST01523,29,Male,32000.0,Normal,2.0,0.1,100.0,0,26-35
CUST09850,32,Female,18100.0,Combination,2.0,0.24,100.0,1,26-35
CUST00359,23,Male,48700.0,Dry,7.0,0.46,210.0,1,18-25
CUST00139,54,Female,29300.0,Dry,7.0,0.6,190.0,0,46-55
CUST00300,36,Male,40900.0,,4.0,0.24,180.0,1,36-45
CUST01557,24,Male,36200.0,Normal,,0.17,120.0,1,18-25
CUST05100,21,Female,36600.0,Combination,3.0,0.18,100.0,1,18-25
CUST00383,18,Female,48400.0,Normal,2.0,0.13,100.0,0,18-25
CUST08348,35,Male,43100.0,Normal,0.0,0.04,100.0,1,26-35
CUST07012,25,Female,59600.0,Oily,5.0,0.54,170.0,1,18-25
CUST04858,25,Male,18100.0,Normal,8.0,0.63,200.0,1,18-25
CUST03181,21,,23400.0,Normal,6.0,0.56,190.0,0,18-25
CUST01440,44,Male,15000.0,Normal,7.0,0.55,,0,36-45
CUST07195,24,Male,,Dry,7.0,0.54,250.0,1,18-25
CUST05674,29,Female,20000.0,,2.0,0.11,100.0,0,26-35
CUST00947,36,Female,43800.0,Normal,5.0,0.36,190.0,1,36-45
CUST02391,18,Male,51300.0,Oily,5.0,0.48,170.0,1,18-25
CUST05499,40,Female,73800.0,Sensitive,4.0,0.36,190.0,1,36-45
CUST07135,28,Male,42500.0,Dry,6.0,0.52,170.0,0,26-35
CUST09268,31,Female,31600.0,Combination,11.0,0.92,360.0,1,26-35
CUST02722,46,Female,25800.0,Normal,6.0,0.45,260.0,1,46-55
CUST01933,23,Female,30500.0,Oily,4.0,0.34,,1,18-25
CUST07486,36,Female,49100.0,Normal,5.0,0.47,,1,36-45
CUST03237,44,Male,22100.0,Combination,4.0,0.32,130.0,1,36-45
CUST03141,30,Male,55300.0,Combination,3.0,0.24,100.0,0,26-35
CUST04164,18,Female,54700.0,Combination,5.0,0.43,210.0,0,18-25
CUST08926,40,Female,28300.0,Normal,5.0,0.54,180.0,1,36-45
CUST03808,34,Male,25900.0,Combination,4.0,0.4,130.0,1,26-35
CUST09519,33,Female,39300.0,Dry,1.0,0.01,100.0,1,26-35
CUST07045,27,Female,,Normal,10.0,0.74,330.0,1,26-35
CUST08942,31,Female,35000.0,Normal,3.0,0.23,100.0,0,26-35
CUST06954,40,Male,50700.0,Dry,,0.29,100.0,1,36-45
CUST04155,24,Female,45000.0,Dry,2.0,0.13,,0,18-25
CUST04173,33,Female,147900.0,Dry,2.0,0.14,240.0,0,26-35
CUST00797,43,Female,71000.0,Sensitive,5.0,0.5,240.0,1,36-45
CUST02417,24,Female,35100.0,Normal,3.0,0.26,110.0,1,18-25
CUST07232,44,Female,141800.0,Combination,5.0,0.5,280.0,1,36-45
CUST06140,48,Male,44500.0,Dry,6.0,0.48,210.0,0,46-55
CUST00786,35,Male,36800.0,Oily,5.0,0.44,220.0,1,26-35
CUST09086,36,Female,49400.0,Oily,4.0,0.33,140.0,1,36-45
CUST03159,18,Male,31100.0,Normal,6.0,0.57,180.0,1,18-25
CUST00124,47,Male,26300.0,Combination,3.0,0.19,110.0,0,46-55
CUST09497,29,Male,43900.0,Combination,2.0,0.18,120.0,0,26-35
CUST06998,21,Male,25100.0,Combination,8.0,0.68,310.0,1,18-25
CUST02173,29,Female,92300.0,Sensitive,7.0,0.56,310.0,1,26-35
CUST02170,25,female,94600.0,Normal,7.0,0.55,380.0,0,18-25
CUST06941,23,Female,48600.0,Combination,6.0,0.54,,1,18-25
CUST04010,45,Female,33700.0,Combination,3.0,0.28,100.0,1,36-45
CUST09334,27,Female,43200.0,Sensitive,1.0,0.06,100.0,0,26-35
CUST04341,18,Female,50200.0,Oily,5.0,0.4,140.0,1,18-25
CUST00911,24,Female,33500.0,Combination,4.0,0.23,140.0,1,18-25
CUST06269,31,Female,20600.0,Dry,5.0,0.37,100.0,0,26-35
CUST07837,18,Male,27600.0,Dry,5.0,0.43,140.0,0,18-25
CUST02310,35,Female,35400.0,Normal,6.0,0.48,250.0,0,26-35
CUST09698,43,Female,57900.0,Normal,6.0,0.51,250.0,0,36-45
CUST03635,30,Female,30000.0,Dry,3.0,0.17,110.0,1,26-35
CUST01258,32,Female,78200.0,Normal,2.0,0.14,170.0,1,26-35
CUST06592,51,Female,49400.0,Combination,,0.2,110.0,0,46-55
CUST04459,26,Male,30300.0,Combination,5.0,0.4,200.0,0,26-35
CUST06134,18,Female,62400.0,Oily,6.0,0.56,230.0,0,18-25
CUST01179,36,Male,29100.0,Dry,0.0,0.07,100.0,0,36-45
CUST04653,37,Female,28100.0,Combination,1.0,0.14,100.0,1,36-45
CUST06219,42,Female,74000.0,Normal,3.0,0.24,170.0,1,36-45
CUST03651,48,Female,66000.0,Dry,4.0,0.36,220.0,0,46-55
CUST00443,36,Female,22700.0,Dry,1.0,-0.0,100.0,0,36-45
CUST03416,33,,33300.0,Oily,8.0,0.64,170.0,1,26-35
CUST01400,18,Female,66300.0,Oily,,-0.0,100.0,1,18-25
CUST01458,33,Male,37000.0,Normal,,0.01,100.0,1,26-35
CUST09567,18,Female,33300.0,Oily,3.0,0.19,130.0,0,18-25
CUST05745,38,Female,34200.0,Sensitive,3.0,0.17,100.0,1,36-45
CUST01055,18,Female,108300.0,Dry,3.0,0.25,190.0,0,18-25
CUST09122,18,Female,32700.0,Sensitive,4.0,0.31,170.0,0,18-25
CUST03276,20,Male,60200.0,Combination,3.0,0.23,140.0,1,18-25
CUST01464,37,Female,,Combination,5.0,0.43,,1,36-45
CUST03700,19,Female,24400.0,Oily,,0.16,100.0,0,18-25
CUST03760,18,Female,48900.0,Oily,4.0,0.23,170.0,1,18-25
